all,dev,istqb,ieee,istqb_dev,ieee_dev,mocks_imports,use_mock,without_mock_istqb,without_mock_ieee,mock_cutoff_istqb,mock_cutoff_ieee,revision_hash
0,0,0,0,0,0,0,0,0,0,0,0,cf9ab406e37c63be82e7149ea12cd55914ae289a
1,1,0,0,0,0,0,0,0,0,0,0,7acfdc5d506cc5639e9657e1ab90ba91a1eaddf9
2,1,0,0,0,0,0,0,0,0,0,0,363c5103dcec62b7939dd347aebfb44369f83759
2,1,0,0,0,0,0,0,0,0,0,0,698310b8c41d5a19a0002312b2bd111a627422a8
3,2,1,1,1,1,0,0,0,0,0,0,f65eb2c5e3b07775285c231e5c211ef6739ac51a
3,2,1,1,1,1,0,0,0,0,0,0,90aef5625482e60114226be136050049de311b99
3,2,1,1,1,1,0,0,0,0,0,0,a121281532dc3c9da6534684da0eae0ab57b000b
3,2,1,1,1,1,0,0,0,0,0,0,5cd6945c08d43c0a69f04dcb137cccae89bb7661
3,2,1,1,1,1,0,0,0,0,0,0,e9fe15d18b9bd894bf7c7dac0fd0c754bbe2b260
3,2,1,1,1,1,0,0,0,0,0,0,19d99f6040d1474feee0f2fb0bda7cb14fbf407c
3,2,3,3,2,2,0,0,0,0,0,0,84b1f81eac3d0c7c55f4d9aa3096d6bd7a79e201
3,2,3,3,2,2,0,0,0,0,0,0,113f6f52835b9184853d8b4de966186fbdd92ef9
3,2,3,3,2,2,0,0,0,0,0,0,8f889df621143ea172d753715471880c7ae3883b
3,2,3,3,2,2,0,0,0,0,0,0,83a2a04ec5b416e68588142ececb055d646a5449
3,2,3,3,2,2,0,0,0,0,0,0,349a1a5e052176c786fdd72a39bde0eeaa41f596
4,2,3,3,2,2,0,0,0,0,0,0,18b372b285d88a8a18228c00f43662924abeabf9
4,2,3,3,2,2,0,0,0,0,0,0,61cfa59b7881f8658a8eab13ba4bc50ac17ba6ce
4,2,3,3,2,2,0,0,0,0,0,0,ea7afc56fc919ea726dfd186b4546c5e724b5da6
4,2,3,3,2,2,0,0,0,0,0,0,b71b477d95a48bbfbebf9201d2d691fcc4f23a55
4,2,3,3,2,2,0,0,0,0,0,0,dda10cc19f9285e4e09128a5fac6a6f0fed0c58a
5,3,3,4,2,3,0,0,0,0,0,0,4f536a26e035ae6ffd57c46615c94e3bfef3d0b6
5,3,2,3,2,3,0,0,0,0,0,0,4564fc8dc6c8bed1611bff1b3dcda5d6f4d8ed5b
17,11,6,9,4,6,0,0,0,0,0,0,98dfa5be4422b673bc4f86b6bd6dc560ddc0c848
17,11,6,9,4,6,0,0,0,0,0,0,ab2530764e2435401b203ddad099853800e71c54
16,10,4,8,2,5,0,0,0,0,0,0,fc595ba57ffee55bd46cbf4999063b2b23c167ae
17,11,4,9,2,6,0,0,0,0,0,0,fbd1f83918e0a54e7231e54c5bf31eccf0617226
17,11,4,9,2,6,0,0,0,0,0,0,b1731e2069433a317e2f7ae629f126c56e2d4508
17,11,4,9,2,6,0,0,0,0,0,0,76893d4fbfcb674ccdfec36342a4162c40790ff4
17,11,5,9,3,6,0,0,0,0,0,0,7c1583b16ec5f2fcc90c82bda877d61d0be20b24
7,3,4,5,2,3,0,0,0,0,0,0,e7b2cd01fee5c2ed56bc0054a06b8d7cc5bfa7fb
5,3,2,3,2,3,0,0,0,0,0,0,711f94cf09d2231f53a0a82dc8cc14656726ea84
17,11,4,9,2,6,0,0,0,0,0,0,9952756a1883c7799ea4821aca6e14be441a8b57
17,11,6,9,4,6,0,0,0,0,0,0,cd295605c74b31c23f5199f027e993f665173fb4
17,11,4,9,2,6,0,0,0,0,0,0,d9836b358352ecfbe658ad135acc6f3a9896b03d
16,10,6,8,4,5,0,0,0,0,0,0,20a6a00896d6cc98dd5d7896c5240851025854a7
17,11,6,9,4,6,0,0,0,0,0,0,46ab40fd8069868ba82e8ce47abe21f08963d486
17,11,6,9,4,6,0,0,0,0,0,0,97ec7a66b73aa9b31536f166b86bb2d2d2ce79f4
17,11,4,9,2,6,0,0,0,0,0,0,ac4c8a277ba83ed1a4867c546084f3f0e5901747
17,11,6,9,4,6,0,0,0,0,0,0,5d9ac40273f9dae541ffa20b8767ae289b743b95
17,11,6,9,4,6,0,0,0,0,0,0,98f641fd3bcc49d790dbe9094b38dca04755f129
17,11,4,9,2,6,0,0,0,0,0,0,da8682748c458df8151fda2e60325a77a8eaee53
17,11,4,9,2,6,0,0,0,0,0,0,490e0b07a3bba3ef9194143a0b6f19e61b1506c9
4,2,3,3,2,2,0,0,0,0,0,0,1df470504bec1466400908a64a657cc9989e187e
17,11,4,9,2,6,0,0,0,0,0,0,710c652231e453f8e5368af86bbdaf0704735d76
17,11,4,9,2,6,0,0,0,0,0,0,e09c59369f0aac28b78ad599870c15e0711cdfe4
5,3,2,3,2,3,0,0,0,0,0,0,bd6b9d002e6a8cdde9b5078294cedd8a9f5e935a
17,11,6,9,4,6,0,0,0,0,0,0,0d6ff9b42195b9c556428c8ef40415aeef6a9bad
17,11,4,9,2,6,0,0,0,0,0,0,9f0e657c7cdcef45ebc7d121167834245955b34d
17,11,4,9,2,6,0,0,0,0,0,0,b1ea040b32b29ba136623983276f37df8ee9bca5
17,11,4,9,2,6,0,0,0,0,0,0,180e3081c37e88d911e37a21c758cd6a71585d96
17,11,4,9,2,6,0,0,0,0,0,0,c61850de298a1f40dd84d95d758d3c3faed38160
17,11,4,9,2,6,0,0,0,0,0,0,61ffd4e0bf1e39a12cd70b2658b02f3f673e6c8d
17,11,4,9,2,6,0,0,0,0,0,0,daa445e24eb93d511af46dc27acf45603c7f4775
17,11,4,9,2,6,0,0,0,0,0,0,bde28d93e4021d3d0a99b5b055a315e72519463a
17,11,4,9,2,6,0,0,0,0,0,0,474cdb8b5b34d2d1d37349bb341e0fc82e52ff69
17,11,4,9,2,6,0,0,0,0,0,0,dce345b5884e8a4e11ff51768b7a6481a4fc8b7c
18,12,4,9,2,6,0,0,0,0,0,0,5babccca12e1cbef655957b038594eadb1fe63bc
18,12,4,9,2,6,0,0,0,0,0,0,6a58f0d52901677ae3930203013ac19d612e1d39
18,12,4,9,2,6,0,0,0,0,0,0,b580aad76f6a485a8e616ef2f4a3037d3901b76a
19,12,4,9,2,6,0,0,0,0,0,0,b1ef133904540b7f49e22ac52a0f844963be829e
20,12,4,9,2,6,0,0,0,0,0,0,ab3c287c1dce1cf44ca5af369d077b2e5b292724
20,12,4,9,2,6,0,0,0,0,0,0,7b01c8f499db9833dcffa2f6fcc659db75855f9b
20,12,4,9,2,6,0,0,0,0,0,0,1eb085705efa2455bfc3d8cfea6a776ca79a2cae
20,12,4,9,2,6,0,0,0,0,0,0,84c5ceed5ff58547c89462daf496b253649ece16
20,12,4,9,2,6,0,0,0,0,0,0,8ef2c798bf95d2b2cb9ec54eae419ab6d685ac6f
20,12,4,9,2,6,0,0,0,0,0,0,0f5125581394a64ce762215879ffc08cef4f6261
20,12,4,9,2,6,0,0,0,0,0,0,2aa873edebfc103245e21ca5885d1a5acf07beb0
20,12,4,9,2,6,0,0,0,0,0,0,7a055e12b809110cdb07a642d12e11d909be1376
20,12,4,9,2,6,0,0,0,0,0,0,8a140d8b6215573b233cb7a55fd8e68a98c1b9ef
22,13,5,11,2,7,0,0,0,0,0,0,2d0eb613d0d970975861ca13b0d4ce1bf526f0cf
22,13,5,11,2,7,0,0,0,0,0,0,9ba06f1dbb4d77c66f1c413f56c4ddca5d4b30be
22,13,5,11,2,7,0,0,0,0,0,0,656c8af8b9dd87d562544786fa1491258f94c7cb
22,13,5,11,2,7,0,0,0,0,0,0,a01ab12bbea45e38cdc99a8102bb727f0feab927
22,13,5,11,2,7,0,0,0,0,0,0,d099329d83db5dfc3258edd14f4a1fb255e6dc53
22,13,5,11,2,7,0,0,0,0,0,0,8e354b8d7c8623ae03561c15b2e242e53baf13ca
22,13,5,11,2,7,0,0,0,0,0,0,74bfa29e3e6cf3fb9715bb142ff61290c8436b35
22,13,5,11,2,7,0,0,0,0,0,0,7cba4b9d1cd18dc8b233a4e70c2edcdb83203040
22,13,5,11,2,7,0,0,0,0,0,0,2c503f5050f849b37a35445af269cd76f97757a6
22,13,5,11,2,7,0,0,0,0,0,0,6db90364106bc116a8f1b93a9e0bdafee90f5038
22,13,5,11,2,7,0,0,0,0,0,0,21b416a7c7db67d30b73915f5b6979ba4941e75f
22,13,5,11,2,7,0,0,0,0,0,0,9be89f6f9e6bbd0bca29e9dc3c09d5a9e6e9e36a
22,13,5,11,2,7,0,0,0,0,0,0,277eca85f5eaf009c9ae7a38ef28801a747f9efa
22,13,5,11,2,7,0,0,0,0,0,0,a72557a0be64d1292ba71832ef8f4d14c386d5ec
22,13,5,11,2,7,0,0,0,0,0,0,fa0a0dc209d5bb89278821bddd4de56828997350
22,13,5,11,2,7,0,0,0,0,0,0,5bd8b7fa4fe2bae266e784936837cda46e017b85
22,13,5,11,2,7,0,0,0,0,0,0,9659eb4178f6bf3e8058a4ff3401be8f4e4e1967
22,13,5,11,2,7,0,0,0,0,0,0,46ecf2a7c9f6f045d6587279b39f08b74ba066c0
22,13,5,11,2,7,0,0,0,0,0,0,89618b86d4530a8167a7955f6ef5979bc12bee16
22,13,5,11,2,7,0,0,0,0,0,0,ebae6b3136c3417d6f7382a872f077143dae534b
22,13,5,11,2,7,0,0,0,0,0,0,e9f9179b871f83caf2927c1d3968fc393a7a01bc
22,13,5,11,2,7,0,0,0,0,0,0,766b7439a2953194045b98d7eaaeedcbfcbf521f
22,13,5,11,2,7,0,0,0,0,0,0,3992a049344c40e96b357b7fb553d6635590a2b5
22,13,5,11,2,7,0,0,0,0,0,0,81b79e39607ac3d8c4d61afbec9196795220b095
22,13,5,11,2,7,0,0,0,0,0,0,a36e01e9d3a21f07db34a904633ee64e3110afa8
22,13,5,11,2,7,0,0,0,0,0,0,9105ca1cd0c046be7a467a9145a258a6c35868ab
22,13,5,11,2,7,0,0,0,0,0,0,dfef3cf3e9dd7c1e0e866a7c5265fa42c410e27e
22,13,5,11,2,7,0,0,0,0,0,0,dd0e353e7598d5a5e5cc412013f6f6667f73be04
22,13,5,11,2,7,0,0,0,0,0,0,73516f2253b7ef0b20ead7c11dc1cb767106f5ff
22,13,5,11,2,7,0,0,0,0,0,0,8218644fb7b05ddc0b81b1fde740fb357cb8ba85
22,13,5,11,2,7,0,0,0,0,0,0,2c85d3c1b83475baa0832ab28dcbdc2b2091be87
22,13,5,11,2,7,0,0,0,0,0,0,7788eee9b1d14686d69a43eed95bfb15da6b1278
22,13,5,11,2,7,0,0,0,0,0,0,2db382f183aebcb6a21739166239e024e43fd71e
22,13,5,11,2,7,0,0,0,0,0,0,638532c73d56913edb4f0f341d1c1b5c3f28e4fb
22,13,5,11,2,7,0,0,0,0,0,0,4f70897d5a85f1822a93df9bc91979ea79594901
22,13,5,11,2,7,0,0,0,0,0,0,e3dc02d8f58e522ada121cfcf96d42aa771c2264
23,14,5,11,2,7,0,0,0,0,0,0,5c2f862390a269ea7c245de269a4359d574ee5ca
23,14,5,11,2,7,0,0,0,0,0,0,ce77e81da465c2b5ea49be4f8f35be4f3dd95d5a
23,14,5,11,2,7,0,0,0,0,0,0,c67c12d7ef48713403e1026c7d61c6d9df9c8de5
23,14,5,11,2,7,0,0,0,0,0,0,3367b03689947e1a70e170abd89608132cca1709
23,14,5,11,2,7,0,0,0,0,0,0,2c654af3f3009564bc3d830c630519cdd4f651ba
23,14,5,11,2,7,0,0,0,0,0,0,02a08882dc78f382e134a8c6f98c88cb3edc1e5a
23,14,5,11,2,7,0,0,0,0,0,0,cfd4a26cb58f6f38912b84d6146c1a4bc6825ac6
23,14,5,11,2,7,0,0,0,0,0,0,1dc6780e7c15f9160d0e2e284114d8418c0eea0a
23,14,5,11,2,7,0,0,0,0,0,0,d6da60e40658fd3b602b35c3e18d7e7214a445d2
23,14,5,11,2,7,0,0,0,0,0,0,99fe092e5c795d17cef0086da0f57975b37db1a6
24,14,5,11,2,7,0,0,0,0,0,0,2d8b0266dc1bf0eadc2737d35844f5fb45bedd12
24,14,5,11,2,7,0,0,0,0,0,0,c2ed8cd598891b5f14f0c5d0104944f4bc9165ec
24,14,5,11,2,7,0,0,0,0,0,0,7e42858ab833d42fa5831eb8a7ac88ac09a41bad
24,14,5,11,2,7,0,0,0,0,0,0,3756efdb73730db939b2d635bbeb83e1e96c725a
24,14,5,11,2,7,0,0,0,0,0,0,9db6517ecb4ece5f758375a4582f3fcd4a212294
24,14,5,11,2,7,0,0,0,0,0,0,58fea0fccb34faca1a244bafec3a215f9c575f88
24,14,5,11,2,7,0,0,0,0,0,0,26412545153ecf97939cceaf069227efb486e806
24,14,5,11,2,7,0,0,0,0,0,0,2ee7896c49cef51fca40a42459427138a9693729
24,14,5,11,2,7,0,0,0,0,0,0,94e9de4dc1e3aef1b94326b4e9023bef83fa3348
24,14,5,11,2,7,0,0,0,0,0,0,ee4d460928301e3c77ae8c31924a1c58bf445a28
24,14,5,11,2,7,0,0,0,0,0,0,fc7e9b713956eda5142d5d8f5aaa6d7499217c86
24,14,5,11,2,7,0,0,0,0,0,0,a021928ff9e1625b5e95a8962e12a0d2cc25399f
24,14,5,11,2,7,0,0,0,0,0,0,4ccf50629108513737cec529f298fb0865f39e2b
25,15,5,12,2,8,0,0,0,0,0,0,0289265d60fc698a8ec736a8285a6a215d5617a9
25,15,5,12,2,8,0,0,0,0,0,0,5266ad4f9545080732f20f1611edb5ba243e4dfa
25,15,5,12,2,8,0,0,0,0,0,0,8778a9797f412f4125ce868eca4c48f24ce66e2b
25,15,5,12,2,8,0,0,0,0,0,0,8bb29f6627f133441506ccfef467fd53d3afcfcc
25,15,5,12,2,8,0,0,0,0,0,0,890344a33e15bce9cd22e5616285ef069867ab78
25,15,5,12,2,8,0,0,0,0,0,0,11d1d437ad4a07c6eab2cc47829b7ba8799c3a5b
25,15,5,12,2,8,0,0,0,0,0,0,e135166abb354126c6c4f9da2d90a4a8b08dc434
25,15,5,12,2,8,0,0,0,0,0,0,cc4c3913ce2352d862ec4e492d2ecf30d36627a3
25,15,5,12,2,8,0,0,0,0,0,0,e6d28d55309cdf7c25062d469646e0671e877607
25,15,5,12,2,8,0,0,0,0,0,0,acef1b8278288ae69c58cf87073afac8d9c063be
25,15,5,12,2,8,0,0,0,0,0,0,d0756fc7abd82ca336428622bf5f67a4cced9e44
25,15,5,12,2,8,0,0,0,0,0,0,d87ad55370dbf61c2eee71848fd0fbd4e4af26ba
25,15,5,12,2,8,0,0,0,0,0,0,4ed9d6c3fccebef7e62f5e602f45c54245d4b8e6
25,15,5,12,2,8,0,0,0,0,0,0,1e800ce8db8e2cb6ab4bd73f5e093806989540bc
25,15,5,12,2,8,0,0,0,0,0,0,898dc0d4f0ac9e0cd27ffd452edc5923ebbbbf1a
25,15,5,12,2,8,0,0,0,0,0,0,c0b07502991a4b5cbb5498406b013b1615dee583
25,15,5,12,2,8,0,0,0,0,0,0,d940d25da50f8a189bbe8be54e19f91872df22ce
25,15,5,12,2,8,0,0,0,0,0,0,6638431cbfef10b70b338b62a116661ea66c42b0
25,15,5,12,2,8,0,0,0,0,0,0,1977e16380fcc33ba069e3d8a122ae850d2bb494
25,15,5,12,2,8,0,0,0,0,0,0,7e693e8f57b8e8a47de362d896334df8c56de3f5
25,15,5,12,2,8,0,0,0,0,0,0,202baf927607275a38e436d718a7efce27324677
25,15,5,12,2,8,0,0,0,0,0,0,f522096606eb883b10d22b05cdf89ace19e13096
25,15,5,12,2,8,0,0,0,0,0,0,e053dddb1285726768a5ecccc241c7a8373b49b6
24,14,5,12,2,8,0,0,0,0,0,0,f62266687197fa7598257b64b7b4ccfffc593ae4
24,14,5,12,2,8,0,0,0,0,0,0,38c34413de60d79c5c90fc13515d05c94ac3f9de
24,14,5,12,2,8,0,0,0,0,0,0,255873fba9772e59354e6cb35d5011e519c041e7
24,14,5,12,2,8,0,0,0,0,0,0,2874421c9c0568a64a8f17bcb55caeb2095e1e94
26,16,3,12,0,8,0,0,0,0,0,0,db53dea56832bb27103f9c6585e3319ed043c3aa
26,16,3,12,0,8,0,0,0,0,0,0,eb89a93b6f035059267d1bf63a44f4ffafc224b9
26,16,0,18,0,9,0,0,0,0,0,0,bbcc7a5262c711a9d83d52c9574cf604c88445a6
26,16,0,18,0,9,0,0,0,0,0,0,4ac28512dc4ba9e74b2cc6609477ed343bee2587
26,16,0,18,0,9,0,0,0,0,0,0,7f541d7de606a63bedd33268e3e911004c25cafa
26,16,0,18,0,9,0,0,0,0,0,0,f28fad93239e68ef3603f888dc17c0a6fc576207
26,16,0,18,0,9,0,0,0,0,0,0,c62115197c9bf2e651b572497dc7b6ffe0003a97
26,16,0,18,0,9,0,0,0,0,0,0,516efb1ad1659bdfc462cf47f72bf4701a39ef63
26,16,0,18,0,9,0,0,0,0,0,0,7fabaa2e71c8ace59ac30843304c840010fdabc1
26,16,0,18,0,9,0,0,0,0,0,0,adcc80a5481095075dd797c8116cc3db82bc3c20
26,16,0,18,0,9,0,0,0,0,0,0,80dc3069770e592a0dc61478b0e0f51c0d36d87a
27,17,0,18,0,9,0,0,0,0,0,0,99fd3e7bfa09838f76597b38c717701273d2a5ea
27,17,0,18,0,9,0,0,0,0,0,0,bb15c8b1d2612afb7399e2945a351af476e83a8d
27,17,0,18,0,9,0,0,0,0,0,0,296414fd6bee996d8498af30eafdd9d14e341f6c
