all,dev,istqb,ieee,istqb_dev,ieee_dev,mocks_imports,use_mock,without_mock_istqb,without_mock_ieee,mock_cutoff_istqb,mock_cutoff_ieee,revision_hash
0,0,0,0,0,0,0,0,0,0,0,0,3ee5bae67b4d3ad5b5d978aff5b2982face6424c
0,0,0,0,0,0,0,0,0,0,0,0,953ed22dd1b49953d26f536fd4b768245c312551
0,0,0,0,0,0,0,0,0,0,0,0,46369de381c86d838367d1030aff681916d8a687
0,0,0,0,0,0,0,0,0,0,0,0,8341b31739686eb13d0d4e9e9dbaa1b878b665ed
0,0,0,0,0,0,0,0,0,0,0,0,09f01770c139b1d36f4219d01903eb29d4b4feb0
0,0,0,0,0,0,0,0,0,0,0,0,35f161792c1cf543b1986592a2265ac304d80842
0,0,0,0,0,0,0,0,0,0,0,0,85a6c917f1bab94b458e9541af80e0d7d4370698
0,0,0,0,0,0,0,0,0,0,0,0,e33582aeb51edc4aa72b0e72ef831e6eccaab2d9
0,0,0,0,0,0,0,0,0,0,0,0,fa3c3537e57a8fb57518a3a149cefe4e82644bf9
0,0,0,0,0,0,0,0,0,0,0,0,3b58df955accb642c15410e12de30d39106e3861
0,0,0,0,0,0,0,0,0,0,0,0,509f0eb594798c4b7b0706da443768340adc65d3
0,0,0,0,0,0,0,0,0,0,0,0,85c35563d39ce1914669fcc24c66a32b370a0a74
0,0,0,0,0,0,0,0,0,0,0,0,737cb0dd9db185b62177dd1098839cad938860fb
0,0,0,0,0,0,0,0,0,0,0,0,6697d7e3d5b5a6950dfbb831823062523e871489
0,0,0,0,0,0,0,0,0,0,0,0,bca5a74873d5ca9a04c6da1781afff743b9cc73d
0,0,0,0,0,0,0,0,0,0,0,0,7da99dd35ccf16547be43ea8f224e4b0269cb74b
0,0,0,0,0,0,0,0,0,0,0,0,ba0cda98a00d9f5d98f59debba9def9d5e067917
0,0,0,0,0,0,0,0,0,0,0,0,d99c2b46ac57f574c4ae1b382d44ba21046e845d
0,0,0,0,0,0,0,0,0,0,0,0,e7431fd858e6715a3a788aa73eec69f7a8227893
0,0,0,0,0,0,0,0,0,0,0,0,4933bc3201332b5e5251277bbf61e909d279e3e5
0,0,0,0,0,0,0,0,0,0,0,0,02944629b321f71d5bd9b965d38ce7578d1bda2c
0,0,0,0,0,0,0,0,0,0,0,0,25ab228fce99bd3240d1bf02185c17879f024dda
0,0,0,0,0,0,0,0,0,0,0,0,6a24249f46d22d7c6786ec581d462430b2d23cce
0,0,0,0,0,0,0,0,0,0,0,0,4a73d683adee899ecdb7a379cf64b72206c156ca
0,0,0,0,0,0,0,0,0,0,0,0,6d5841ee187f36aa5467bcd2c85c9b1e82db3d8a
0,0,0,0,0,0,0,0,0,0,0,0,871283785be3e732e32efd09f50323d017758555
0,0,0,0,0,0,0,0,0,0,0,0,682ced5dd619c97dccfea7e8e846cc4dcb2c71e8
0,0,0,0,0,0,0,0,0,0,0,0,9e113755f076d2edda682aa7290956eac27a53eb
0,0,0,0,0,0,0,0,0,0,0,0,6db22f978e324fa442c176197902edb9855420bc
0,0,0,0,0,0,0,0,0,0,0,0,bed024091bb5c331a4f5a712c28fbcbb5b0793c4
0,0,0,0,0,0,0,0,0,0,0,0,73b2f1b85cd24bc0c7353bba09db90059a300fdd
0,0,0,0,0,0,0,0,0,0,0,0,64ecb0c4ec039e096b6fc7072ce6abcfc2ad6e31
0,0,0,0,0,0,0,0,0,0,0,0,c04f73adc4ccc658859f36990dccc190a67850ca
0,0,0,0,0,0,0,0,0,0,0,0,d4b9918944b1af5a0bdde09d1ebae1cbd225f6fc
0,0,0,0,0,0,0,0,0,0,0,0,6a80c9324bc2e7eb11d05dee7b315292f7cb0b6a
0,0,0,0,0,0,0,0,0,0,0,0,0840c52a76c9cc373675c0cb44ee308180e9b649
0,0,0,0,0,0,0,0,0,0,0,0,58ad6a2db3a55576f7c806b3b9ebca8845d29a10
0,0,0,0,0,0,0,0,0,0,0,0,81a934f1d53ccb64757b7d16ff239cacdbe81589
0,0,0,0,0,0,0,0,0,0,0,0,5877907794c908e904746824bc5771c6e0f32633
0,0,0,0,0,0,0,0,0,0,0,0,ab24cccfe4880dc592c78bd0ae3dbdb9d31094dd
0,0,0,0,0,0,0,0,0,0,0,0,72e10393f72193fc1453febc2a97cf4038b3e14f
0,0,0,0,0,0,0,0,0,0,0,0,f6b0c89ccbc1e74ef93bf36c9c03c5bf12a5f49e
0,0,0,0,0,0,0,0,0,0,0,0,f3927deefee70f9875b47508cf69882f601c0d54
0,0,0,0,0,0,0,0,0,0,0,0,ec73362a76076733ed2a987750b765e810daa996
0,0,0,0,0,0,0,0,0,0,0,0,1b75c4b60d9f89943a5ddcdb0581cd89a1f0cb8d
0,0,0,0,0,0,0,0,0,0,0,0,6d2df7295fb110ebb1fd2242d99c63bda8e316f0
0,0,0,0,0,0,0,0,0,0,0,0,28bcf9f1660924ac18f3bd522a2acde63c9605d6
0,0,0,0,0,0,0,0,0,0,0,0,3544f6ec5678df9d08b38ae44436ab4e47171945
0,0,0,0,0,0,0,0,0,0,0,0,0786536634510d603bc1ed163a396f928bfa647a
0,0,0,0,0,0,0,0,0,0,0,0,255fea79593a65054d1899de2d05585e6927b37a
0,0,0,0,0,0,0,0,0,0,0,0,795fac3815d1dbb7e0c18386bbd0b7997b75743f
0,0,0,0,0,0,0,0,0,0,0,0,3dae23ee8dc89ed0802f60af85064a454d83d3a9
0,0,0,0,0,0,0,0,0,0,0,0,cab4358bc7e16b9f3565d97b5dec30e429c077ea
0,0,0,0,0,0,0,0,0,0,0,0,c86d9537867f826989e8511adacef5690e98ffaa
0,0,0,0,0,0,0,0,0,0,0,0,62df4c2d4ad839af1660b6d30d8c18b7899565a6
0,0,0,0,0,0,0,0,0,0,0,0,8922a1ead4c503e85e6ad03c7c1fe236258e0554
0,0,0,0,0,0,0,0,0,0,0,0,d9d1b35237a058820a414df1d9925f29a0042b9b
0,0,0,0,0,0,0,0,0,0,0,0,1aca1421b0ce026296d482b28e125defa823f399
0,0,0,0,0,0,0,0,0,0,0,0,4c596c660ef304e9f71f2999e541858cee80c256
0,0,0,0,0,0,0,0,0,0,0,0,78ec0268b21c4bac7406a9be70675967597f2297
0,0,0,0,0,0,0,0,0,0,0,0,73c352ddab82e19022e1274321cb936dbcb5da75
0,0,0,0,0,0,0,0,0,0,0,0,24207dd0591b23a8e27f5df83b2e1ce03b84b24d
0,0,0,0,0,0,0,0,0,0,0,0,f563f75a9177a745639fc6a8984cef95aa77edbe
0,0,0,0,0,0,0,0,0,0,0,0,34954314ca6695cc80013b527bd179df93855ba7
0,0,0,0,0,0,0,0,0,0,0,0,3d97d94a3a4e8c2ceed4b59ff0ae04c9739b4493
0,0,0,0,0,0,0,0,0,0,0,0,81e1435edd5bceff986c55a07cadc4194d69330b
0,0,0,0,0,0,0,0,0,0,0,0,ecfbbfdb198f0d0106802be844d176edd174a382
0,0,0,0,0,0,0,0,0,0,0,0,36610081060605c2600236915fc517e4c70b4739
0,0,0,0,0,0,0,0,0,0,0,0,28681189b07a1b7ecd64e9e87ce69a76943f222a
0,0,0,0,0,0,0,0,0,0,0,0,974de4eaff4ad27029e0dd197fac2e265c03dc23
0,0,0,0,0,0,0,0,0,0,0,0,804818f6e31af402ad0b3df475f6cd269f491373
0,0,0,0,0,0,0,0,0,0,0,0,a4f61e27987921e1e7017ba8c15322a7ffe8542a
0,0,0,0,0,0,0,0,0,0,0,0,65622a0d8e2e4e93fac1698825671ac1ff68de79
0,0,0,0,0,0,0,0,0,0,0,0,5a077190239180c6458211f5624de36edadc0df3
0,0,0,0,0,0,0,0,0,0,0,0,9c2da54c9f39186e62da547f55224a38414c37f2
0,0,0,0,0,0,0,0,0,0,0,0,f5e7e71cd042938715619118ef95bf9aa32cadfc
0,0,0,0,0,0,0,0,0,0,0,0,1d1d644306e0b91813960e4513b32a384d786371
0,0,0,0,0,0,0,0,0,0,0,0,db8642013f7219f8e362957b61ed685b0c0edc6b
0,0,0,0,0,0,0,0,0,0,0,0,649a16d2878a51b432d1e1e59763a291e3d5f2c4
0,0,0,0,0,0,0,0,0,0,0,0,20d1974132d2597b1ca4eea2cba9a528c7dd99a8
0,0,0,0,0,0,0,0,0,0,0,0,dea22230fde936576b143935204e540377a88079
0,0,0,0,0,0,0,0,0,0,0,0,c88fe79ff648ba8e459e10701bbbc19eaf23084b
0,0,0,0,0,0,0,0,0,0,0,0,526320a26273988c3ef60043e094df235c34feae
0,0,0,0,0,0,0,0,0,0,0,0,36a3203ed2b47000bd1a340a5b71f9c7518b7be0
0,0,0,0,0,0,0,0,0,0,0,0,27b3f81d4b74fff66b5e7173f6e7d1ee683d4160
0,0,0,0,0,0,0,0,0,0,0,0,019565ed50dc793980b76091123404fb305c818c
0,0,0,0,0,0,0,0,0,0,0,0,bec22f75eed5ffab70e2d7bf0fd0549e4e728c9b
0,0,0,0,0,0,0,0,0,0,0,0,24f4aafa226eef92551ce6a05f028505e4bee43b
0,0,0,0,0,0,0,0,0,0,0,0,c65b36d34410afe99e49e4087437c8fcfa760255
0,0,0,0,0,0,0,0,0,0,0,0,46800cd1d4ad0322594eb7bdf8dd3365814e3a4d
0,0,0,0,0,0,0,0,0,0,0,0,b372dd75b0d348f6704d4e35ef95e88d6ac99af5
0,0,0,0,0,0,0,0,0,0,0,0,77184b92888d784c3fedceb2df6d895730091180
0,0,0,0,0,0,0,0,0,0,0,0,7bb857aa487aef72245a17b5eaed0b3792eff17f
0,0,0,0,0,0,0,0,0,0,0,0,856fddfe90c28820183abbc63e84ed46f4733ee2
0,0,0,0,0,0,0,0,0,0,0,0,3dfdff51c6267f19e6dde2d01096cbaf8dff5116
0,0,0,0,0,0,0,0,0,0,0,0,a7bc4cd68279e3df19c1b89ddbb9b43ec3b54662
0,0,0,0,0,0,0,0,0,0,0,0,112e10a71e976ac6783891ab678374197919f42d
0,0,0,0,0,0,0,0,0,0,0,0,329c953a3bf3ec9aec2d12a472c99a0084cf4ed3
0,0,0,0,0,0,0,0,0,0,0,0,3fce15540ce2ceb5bd4eb61b89955505cfac2fee
0,0,0,0,0,0,0,0,0,0,0,0,a1ffdfbaac54f2ed9bf597fb5fcc9da22d2df6b7
