all,dev,istqb,ieee,istqb_dev,ieee_dev,mocks_imports,use_mock,without_mock_istqb,without_mock_ieee,mock_cutoff_istqb,mock_cutoff_ieee,revision_hash
16,10,3,3,2,2,4,4,0,0,0,0,2a1e68dc3e5e624744cad4f23853ff9bbf4c1700
16,10,3,3,2,2,4,4,0,0,0,0,82575e639bf8e63c829841da2d346c9689cd24dd
16,10,3,3,2,2,4,4,0,0,0,0,7d08cc2c8597a4c291ec56622791c2869bb4cc4a
16,10,3,3,2,2,4,4,0,0,0,0,aadf51958bd7807ff5b360c1b0861a5613dc7cd8
16,10,3,3,2,2,4,4,0,0,0,0,a5cefd935e87865dd23b26afb611b1aa0effac72
16,10,3,3,2,2,4,4,0,0,0,0,79ee20125c4e029d02c199e0c5b3780903026aaa
16,10,3,3,2,2,4,4,0,0,0,0,e3e4d03f4a5ad277c50931f33e80cfac6259f82c
16,10,3,3,2,2,4,4,0,0,0,0,2c0f7626ef64d9e1f4690fca40bb1136bd2d05b1
16,10,3,3,2,2,4,4,0,0,0,0,f293a8ccb66fe349e94a6504fe785053ea671ea9
16,10,3,3,2,2,4,4,0,0,0,0,fde4b0c925c4e377cb4614ba75f2ea557248d17b
16,10,3,3,2,2,4,4,0,0,0,0,d82c2144c90021372b24b8732631cfe432c8ad00
16,10,3,3,2,2,4,4,0,0,0,0,9152cb45deb4633cc9951fe1c962e835998dd78e
16,10,3,3,2,2,4,4,0,0,0,0,e16b3f3e1fa4fe165cefdba67793ebdcb7a27cd4
16,10,3,3,2,2,4,4,0,0,0,0,f9addbc28987e40d63aaa46d869e3251bfdcb681
16,10,3,3,2,2,4,4,0,0,0,0,0ed221371b105cd3272a487aeb86e94213352def
16,10,3,3,2,2,4,4,0,0,0,0,7c9b874cc59de133632fff2ee390e1fd11485f1e
16,10,3,3,2,2,4,4,0,0,0,0,75553942418f0809530517d7fe2bec1669406dab
16,10,3,3,2,2,4,4,0,0,0,0,f3f4076d63e039db72ef7cdb66b2ae3ec17a6bdf
16,10,3,3,2,2,4,4,0,0,0,0,4290b9f099c39c9c636d0915a79355e50aad1307
16,10,3,3,2,2,4,4,0,0,0,0,9260bf6d39a371ba72d80fe9a775ddedb0c72c37
16,10,3,3,2,2,4,4,0,0,0,0,0ca3cef0f9b1f488d351bebf6696b3406474f931
16,10,3,3,2,2,4,4,0,0,0,0,706c0672d906da7dbded86e4ae1219bee6362d60
16,10,3,3,2,2,4,4,0,0,0,0,ff64cc811636cd35478eddc9c37ecdec78c46374
16,10,3,3,2,2,4,4,0,0,0,0,fa9acb9740d8fab8c858d9db69c1d7c37833d1d3
16,10,3,3,2,2,4,4,0,0,0,0,d30dd66f49380c19fb1029f2cb7f35222c2cd30b
16,10,3,3,2,2,4,4,0,0,0,0,c4bb740469bc3c088dad236be11f2257cf963924
16,10,3,3,2,2,4,4,0,0,0,0,f9ac4175d80d256e569cbae18f1dd605e4cfe4a6
16,10,3,3,2,2,4,4,0,0,0,0,3e9f37e53d7866d946e441eefa77dd1157213589
16,10,3,3,2,2,4,4,0,0,0,0,ffab312ea4a834718f25f284853bbfd38519240b
16,10,3,3,2,2,4,4,0,0,0,0,f1983db05abc175c5ed92949eac1da5c29b51f00
16,10,3,3,2,2,4,4,0,0,0,0,8af7375412440f89a5aca9f1f85c3daa2107e35a
16,10,3,3,2,2,4,4,0,0,0,0,70fd7d1e05d7c26c1d6435f65fc7a16bffcf5b90
16,10,3,3,2,2,4,4,0,0,0,0,8c7b283447e0672c7e5980b44fdf3abd30203924
16,10,3,3,2,2,4,4,0,0,0,0,e1faa13e1a34d310a56396278312e5a7a5791227
16,10,3,3,2,2,4,4,0,0,0,0,edc9d898ada0fb914f82932abc4448e7fbaa5c5b
16,10,3,3,2,2,4,4,0,0,0,0,90a586f3131d32290480eed0a3ef9ab1b4e31029
16,10,3,3,2,2,4,4,0,0,0,0,d4fd5a5b369f49cf696a816954ef0dfc0e428a5d
16,10,3,3,2,2,4,4,0,0,0,0,3a6515784a6f41057bfcbd92911a1efbefbdcc9e
16,10,3,3,2,2,4,4,0,0,0,0,1446d7be7743246462f53cb4b34519cbecb28c89
16,10,3,3,2,2,4,4,0,0,0,0,c4448147867a28cb7de7d9d6dd2b98472f641480
16,10,3,3,2,2,4,4,0,0,0,0,bac906ae3b8619052e2f6861db2710010a300dbe
16,10,3,3,2,2,4,4,0,0,0,0,4f41e1e1bcd2e0d29d9699c4e846bddd4a29a982
16,10,3,3,2,2,4,4,0,0,0,0,c4d8709e7551b39ba10a19fc6d69c50a30acdcd3
16,10,3,3,2,2,4,4,0,0,0,0,9df4f32f9fe8e435b074407e10016e49490a095a
16,10,3,3,2,2,4,4,0,0,0,0,ca2dbedbd17b45f15c3bee811b5ea5d0785f01f5
16,10,3,3,2,2,4,4,0,0,0,0,8b23f71e0f803c837e661cfa407964b0250e6de8
16,10,3,3,2,2,4,4,0,0,0,0,6bf8871402caffcc0d60e81eba4a6b95b888dc59
16,10,3,3,2,2,4,4,0,0,0,0,108bf4a74e6d111762937517d838304a28145009
16,10,3,3,2,2,4,4,0,0,0,0,91f4d1afb1197ab2767a73a0c2f7868e7c0bf3a0
16,10,3,3,2,2,4,4,0,0,0,0,5a98d2128bd15acc6d635a3426932c9147f1f47d
16,10,3,3,2,2,4,4,0,0,0,0,c49442628eb58027c6eaf79c16080021d1c48e39
16,10,3,3,2,2,4,4,0,0,0,0,d8a8d80645c2a891ca1c384d80ab46213ba747dd
16,10,3,3,2,2,4,4,0,0,0,0,4473142934ca0fdd56b5677a67f7edc9458b7eda
16,10,3,3,2,2,4,4,0,0,0,0,03e1c4b54973454696264703960a118532294aff
16,10,3,3,2,2,4,4,0,0,0,0,6552d9cb6a77b6df311f18173e9a678bf5af94f3
18,10,3,3,2,2,4,4,0,0,0,0,afc98f6770cc399b1552eadf056c33b70fef2e0e
16,10,3,3,2,2,4,4,0,0,0,0,f1bb7d9d551e46ed6d358d8a6967245f7ffc72bb
16,10,3,3,2,2,4,4,0,0,0,0,8331256e3b478763dbdd93ac91d2e2a9318228c5
18,10,3,3,2,2,4,4,0,0,0,0,de2deabebce9980af60f64f81ffecf518cc6e74c
16,10,3,3,2,2,4,4,0,0,0,0,3eef199117d99c3955724513e9d543b70c720959
18,10,3,3,2,2,4,4,0,0,0,0,caf56503225d9f76e920eec1d4c38e46163d6fb0
18,10,3,3,2,2,4,4,0,0,0,0,bd80b0e7b971b1758fda022a490174894bef3132
16,10,3,3,2,2,4,4,0,0,0,0,6a70fcdbadbf2f0f55ad2061cb28b4ed74d99a9b
18,10,3,3,2,2,4,4,0,0,0,0,4083c9751cc690689c03532e523c50d1fd9f586b
18,10,3,3,2,2,4,4,0,0,0,0,f92ee1bbc9eebc24ffc4a2423b6ae396eeef57a9
18,10,3,3,2,2,4,4,0,0,0,0,3fc6db65af159ab693064ebbe9d00c9f6733db8d
18,10,3,3,2,2,4,4,0,0,0,0,640cd1c83816b4e62c4598c2a7d0c59d1825a055
18,10,3,3,2,2,4,4,0,0,0,0,8784dc64e3216e628577a73b8ef823cdc63c7f92
18,10,3,3,2,2,4,4,0,0,0,0,3f1e2cefe5885fb88b8e72571091de916cfb660f
19,11,3,4,2,3,4,4,0,0,0,0,f2210e3210c4ee0f67d72beaa71c049b5ea1dfbd
18,10,3,3,2,2,4,4,0,0,0,0,46a5d8ff79f26147f8e9af32c170456c35d172e6
18,10,3,3,2,2,4,4,0,0,0,0,22de2a45b597087aff1994f1ad670d14c34366ed
19,11,3,4,2,3,4,4,0,0,0,0,3070a739181f9120635e52abdd4d920d39293aa9
18,10,3,3,2,2,4,4,0,0,0,0,c970387b46272ecd0df21bee8adfea6549038491
18,10,3,3,2,2,4,4,0,0,0,0,ee0d96d1e63813e6089ab6fe6704ee2697c32ed7
19,11,3,4,2,3,4,4,0,0,0,0,d54ae0d18bc37878793c6a44a06060cc878b036f
18,10,3,3,2,2,4,4,0,0,0,0,f2113608a6c367f9e0af84023e761f9ea2c6a72f
18,10,3,3,2,2,4,4,0,0,0,0,3a6fada1afb407fd6b101f8d8bf7ef95c71918e1
18,10,3,3,2,2,4,4,0,0,0,0,9fe30080db4e9933194ba2eec2f6ac0c3d883b84
19,11,3,4,2,3,4,4,0,0,0,0,f4e860c6d4a685c2dbe453c5231796ccfb61d035
19,11,3,4,2,3,4,4,0,0,0,0,9ed368ce5c11882472c613ab32d377455f4e411a
19,11,3,4,2,3,4,4,0,0,0,0,0d9e79502d010e127f742e20c5508dc2847d85f6
19,11,3,4,2,3,4,4,0,0,0,0,8a630dee6ee17f9e8cc19e6a287930ba776f46c0
19,11,3,4,2,3,4,4,0,0,0,0,6d16e09c5d83b25ed89f64d109f60ebbb3088a8f
19,11,3,4,2,3,4,4,0,0,0,0,f2f499c23c619cedcb1b679f0c23140d67f79a52
19,11,3,4,2,3,4,4,0,0,0,0,7406a5083077b409f745f7f0635bc32982dad101
19,11,3,4,2,3,4,4,0,0,0,0,8587c7898b97de75c68478d2053327e3835be67c
19,11,3,4,2,3,4,4,0,0,0,0,1f08f9747dd44074c1798db07c3fdce75be01d79
